Helpful Vote,Contributions,Overall Rating,Summary Heading,Summary,Date of Stay,Room tip,Trip Type,Manager Response,Location Rating,Cleanliness Rating,Service Rating,Value Rating,Rooms Rating,Sleep Quality Rating,Review Number,Index
1 helpful vote,1 contribution,3.0 of 5 bubbles,If you must,I usually stay at Best Westerns. This location presents well. However parking is limited at night. I had to park elsewhere. The TV was snow. Paid extra for a Jacuzzi room but it didnt hold water (constant drain). The hotel staff refused (and has the right to according to corporate) honor my AAA for a discount. They stated that they had already gave out enough discounts that day.,July 2015,none,none,"Thank you for taking the time to answer our survey and giving us your opinion about the quality of your recent stay at Best Western Plus Irvine Spectrum Hotel. Thank you as well for expressing your dissatisfaction with the problems you experienced during your stay. Please know that we take your comments seriously and will take immediate steps to resolve the issues you mentioned. Our goal as a company is to ensure that as our guest have a pleasant experience every time they stay with us.   On behalf of our team, We apologize for the issues arose with your stay  and assure you that we are already taking steps to correct this situation and will continue to monitor it in the future. We truly appreciate your comments in regards to our shortcomings.",none,none,none,none,none,none,369,300
5 helpful votes,6 contributions,5.0 of 5 bubbles,Nice stay and conveniently located.,We stayed at BW Plus Irvine Spectrum because we took the kids to Disneyland. yes this hotel is about 18 miles from the park but I think it's well work the 10 minute drive. Okay so now about our hotel stay. We loved the pool and the jacuzzi. The room was clean and comfortable kind of loud/noisy at times because of I5 close by but could not hear it inside the room at all. Breakfast was good and FREE! This place I highly recommend.,July 2015,none,none,Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. We look forward to your next stay with us!.,none,none,none,none,none,none,370,300
4 helpful votes,14 contributions,4.0 of 5 bubbles,Surprising Value,"Located just off of I-5 in Lake Forest this very nice Best Western is only 20 minutes from the beaches of Laguna via Lake Forest Dr. to CA 133 (Laguna Canyon Rd.) a route that neither Mapquest nor our car GPS seemed aware of.  The suite style units are very spacious (door separation between living room and bedroom, two large TVs, refrigerator, microwave) are nicely appointed and the building is elevator served with lots of covered parking.  A great way to   enjoy the beach without paying beachfront prices.",July 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us since it lets us know where we are doing well and where we need to improve.",none,none,none,none,none,none,371,300
157 helpful votes,267 contributions,3.0 of 5 bubbles,Suburban Hotel,"The hotel ha a friendly and accommodating staff, and a decent location, though it is a bit hard to find, being off-street.  Funky design, reminds me more of a motel than a hotel.  Free breakfast and decent wifi and TV options.  Most importantly, it was clean.",May 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel.I'm happy that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us since it lets us know where we are doing well and where we need to improve.",none,none,none,none,none,none,372,300
55 helpful votes,90 contributions,4.0 of 5 bubbles,Best Western Plus - pretty good value,"We booked this hotel to be close to the Ocean County beach communities without spending the money on the beachfront hotels in this area - which are quite expensive.  We thought - based on the name of the hotel - that it was a bit closer to the Irvine Spectrum (the local mega-mall) - but it was a bit of a drive away.  Our room was a suite, with a couch, chair, and second TV in an adjoining room.  The bathroom sink was actually on the counter of the bedroom area, which was unique.  The tub was very deep - which made getting in and out of the shower a little cumbersome.  The room had a fridge, which was convenient.  The TVs were very slow to change channels - and the channel numbers didn't show up on the screen - so you never really knew which channel you were watching!  The",June 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us since it lets us know where we are doing well and where we need to improve. We are going through some renovations here at the property and addressing the issues of the WiFi and cable tv channels. I look forward to the opportunity to welcome you back with the superior guest service.",none,none,none,none,none,none,373,300
218 helpful votes,891 contributions,5.0 of 5 bubbles,"Decent Mid Level Hotel, Quick access to 5 Freeway","Check in was completed very quickly and I was given a room on the 4th Floor. Upon entering my room I impressed with the separate lounge area with a Sofa and TV that I could relax in without having to be in my bed.  The bedroom was at the back of the room with two double beds and had a balcony out the back, though not much of a view.  The room was very clean and the bathroom was also very clean. It was also nice that the Bathtub was a lot deeper than the usual US ones so you could have a decent bath if you wanted.  The next morning I checked out the breakfast and was really impressed with the eggs, hash browns and there being a chef cooking there.  This hotel has quick access to the 5 freeway to go north or south and overall I really enjoyed my stay and would return.",June 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. It seems as though we were able to so for you. I will pass along the great comments to the kitchen as well.  Thank you once again for staying with us!",none,none,none,none,none,none,374,300
2 helpful votes,1 contribution,5.0 of 5 bubbles,Great,"The hotel property, pool area and rooms were very clean.  The breakfast was great and both cooks cooked the eggs exactly how I asked and it was very nice to start the day with a full breakfast of eggs, sausage/bacon and hashbrowns.  The Front Desk staff was very helpful with directions,at check in and check out.  The price was very reasonable compared to other hotels in the area.  Restaurants and shopping are very close.",June 2015,none,none,"We appreciate the time you took to give us your feedback about our hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us since it lets us know where we are doing well and where we need to improve. The entire Best Western Plus Irvine Spectrum Hotel team is ready to be your warm, welcoming hosts during your time away from home",none,none,none,none,none,none,375,300
5 helpful votes,5 contributions,4.0 of 5 bubbles,Buisness Stay,Pleasant staff and breakfast was ready at 6 am  The front desk staff were friendly and helpful. I was amazed at the size of the room was more like a suite. 2 rooms with door in between. The bathrooms could have been better and I do wish the would close the pool at 9. I was traveling on business and was up early in am. Children in pool till 10 pm make it hard to get to sleep early,June 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us since it lets us know where we are doing well and where we need to improve. I thank you for bringing to my attention the issue with pool closing time. It our policy to close at 9pm. I will follow up with my staff to ensure this is happening every day. We hope you will return to stay with us again in the future.",none,none,none,none,none,none,376,300
2 helpful votes,7 contributions,5.0 of 5 bubbles,Vacation 2015,"Excellent location and stay will be going back to this hotel, Good rooms clean and roomy.  Breakfast had lots of choices and grounds at hotel clean.  Centrally located for what we were doing we will be using this hotel as our stop on all future visits.  Lovely Thai food close by so we could walk if we wanted plus other food options within walking distance",June 2015,none,none,"It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. We appreciate the time you took to give us your feedback about our hotel. It will be our pleasure to welcome you once again during your next trip to Orange County. The entire Best Western Plus Irvine Spectrum Hotel team is ready to be your warm, welcoming hosts during your time away from home. Thank you very much! .",none,none,none,none,none,none,377,300
1 helpful vote,1 contribution,4.0 of 5 bubbles,Nice Hotel,"We enjoyed the room especially since it was like a suite.  This hotel met all of the need of our small family.  The front desk was nice as was the cook in the kitchen area.  The price was good, but you have to go to an online site to get a really good discount.",June 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine.  It will be our pleasure to welcome you once again during your next trip to Orange County.  .",none,none,none,none,none,none,378,300
1 helpful vote,1 contribution,5.0 of 5 bubbles,"clean, friendly, affordable","What stands out in my mind even 2 weeks after my business trip was how friendly and comfortable I was at this Best Western in Irvine.  The décor was nice, it was very clean, parking was easy, and everyone was so very friendly. It was the BEST part of this trip.",June 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at the Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us since it lets us know where we are doing well and where we need to improve.",none,none,none,none,none,none,379,300
none,1 contribution,3.0 of 5 bubbles,Average,"We stayed at this hotel since is close to UCI. We were planning to make this hotel our yearly destination but after my last stayed, we decided to find something better and cleaner. We had asked for a first floor room and were send to the 3rd floor. We went inside the room and found water dripping from the ceiling in front of the bathroom.",June 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us since it lets us know where we are doing well and where we need to improve.  On behalf of our entire team, we would like to apologize that we did not deliver on our promise to ""Wow"" you with our service. If there is anything we can do to ensure your return to our hotel, please feel free to contact me directly. We would love to hear your suggestions for improving our hotel.",none,none,none,none,none,none,380,300
none,2 contributions,4.0 of 5 bubbles,Best Western Irvine Spectrum,"Staff was very accommodating and friendly.  Location was excellent and isolated from the main roads, reducing traffic noise.  We had a party of 20 people stay at the hotel for several nights and no complaints.  Hot breakfast was made by the chef and he accepted special orders.  We had a nice stay at the hotel.",June 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us since it lets us know where we are doing well and where we need to improve. It was my pleasure to assist with your group's gatthering after returning from the off site function. The staff truly appreciated your group staying with us and you will return if your travels bring you back to our area.",none,none,none,none,none,none,381,300
none,2 contributions,5.0 of 5 bubbles,Great place to stay,Very nice and large rooms. Clean and quiet. Comfortable beds. Parking may be a challenge. Family of 6 was comfortably staying at this hotel. Room was big enough with a sofa bed in a entertainment area. A/C was very quiet and worked good.,June 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us since it lets us know where we are doing well and where we need to improve.",none,none,none,none,none,none,382,300
none,1 contribution,5.0 of 5 bubbles,great experience at best western plus in lake forest,"it was a great experience. room was ready by 10 am. staff was very friendly, facilities were fine. we got two beds and day bed and two big flat screen tvs . plus a microwave. plenty of room to move around",June 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us since it lets us know where we are doing well and where we need to improve.",none,none,none,none,none,none,383,300
none,12 contributions,5.0 of 5 bubbles,vacation at Laguna Beach,Excellent!   Comfortable suite only a dozen miles from the beach.  Wide variety of restaurants and shopping nearby.   Free Wi-Fi and breakfast.  Very easy access to the freeways.   So glad I found this hotel!,June 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us since it lets us know where we are doing well and where we need to improve.",none,none,none,none,none,none,384,300
none,1 contribution,5.0 of 5 bubbles,full hot breakfast,great selection for breakfast and great service for the competitive price in the orange county area. close to freeway but sounds conducive to better sleep than many hotels being business and hotel type area.,June 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us since it lets us know where we are doing well and where we need to improve.",none,none,none,none,none,none,385,300
1 helpful vote,1 contribution,5.0 of 5 bubbles,Relaxing hotel in Mission Viejo,"PROS: Huge, two roomed, twin queen beds. Lovely linens. Windows in all rooms. Very quiet hotel. Minutes away from restaurants, shopping and Laguna/Alieso beaches. Very good value.  CONS: Hard to find this location, so I was glad I had my GPS (Waze). Only two handicapped parking spaces. One of the parking facilities looked unkept and I doubted the security of my car.",May 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us since it lets us know where we are doing well and where we need to improve.",none,none,none,none,none,none,386,300
1 helpful vote,1 contribution,5.0 of 5 bubbles,Graduation Trip,Great place to stay with large rooms and comfortable beds. The staff are friendly and helpful.  Breakfast is great!  Overall very satisfied. It was too cold for the pool while we were there but we really enjoyed the hotub.,May 2015,none,none,I thank you for taking the time to share your experience at the Best Western Plus Irvine Spectrum. We appreciate the time taken to complete the reviews and surveys. It is the feedback from guests such as you that help us ensure each and every one of guests have a great experience while staying with us  J. Sexton General Manager,none,none,none,none,none,none,387,300
5 helpful votes,18 contributions,4.0 of 5 bubbles,Mostly enjoyed my stay,The overall experience was nice. Room clean up was excellent. Breakfast included as part of the stay. The one draw back for me had to do with the in room cable. There was no channel guide and the line up was awful. Sleep button did not work.  All this in mind I would have no problem staying here on another business trip.,May 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us since it lets us know where we are doing well and where we need to improve. I apologize for the issues you had with the television. I will personally look into this.",none,none,none,none,none,none,388,300
6 helpful votes,11 contributions,4.0 of 5 bubbles,An interesting time in Irvine,"The hotel is conveniently located in the suburbs of Irvine near I-5, but far enough away where you don't hear traffic. The rooms were clean and well appointed for the price. The staff at the hotel was quite odd. We never knew what we were going to see next from the receptionist wearing a fur coat with almost nothing underneath to a breakfast cook which never spoke a word when you went to order your food. We never were quite sure if our breakfast order got acknowledged or not until it came out.",January 2015,none,none,I thank you for taking the time to share your experience at the Best Western Plus Irvine Spectrum. We appreciate the time taken to complete the reviews and surveys. It is the feedback from guests such as you that have helped us over the past several months in recognizing areas that needed some improvements. I am please to say that we have address these issues mentioned as well as others in efforts to make each and every one of guests stay with us a great experience. The feedback we continue to get is showing us that we are moving in the right direction and hope you will be back soon to experience these positive changes. If there is anything else that I can assist you with please do not hesitate to contact me directly.  J. Sexton General Manager,none,none,none,none,none,none,389,300
29 helpful votes,71 contributions,5.0 of 5 bubbles,fancy,the breakfast was one of the best prepared and served i have seen in a little bit  the room we had was amazing they are not all that nice but the suites are sweet  was not real impressed with the cable may have just been the fancy room  but could be cable in building   close to a coffee shop and a drive thru for late nights as well as restaraunts,May 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us since it lets us know where we are doing well and where we need to improve. I appreciate you sharing the small problems you encountered that allows us to correct them for others coming in.",none,none,none,none,none,none,390,300
15 helpful votes,85 contributions,4.0 of 5 bubbles,I needed to find a new hotel fast,We had made a bad choice of hotels and need something fast. The Best Western came through with flying colors. Good price and very comfortable with separate living room and bed room. The free breakfast has a chef and to order food WOW!,May 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us since it lets us know where we are doing well and where we need to improve.",none,none,none,none,none,none,391,300
1 helpful vote,1 contribution,5.0 of 5 bubbles,Good,"Welcoming staffs. I'm a student of Cal State Fullerton. I came back here to check in the rooms for my family every time they visit. The breakfast is ok, and pancake will be send to your table by the hotel staff.",May 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us since it lets us know where we are doing well and where we need to improve.",none,none,none,none,none,none,392,300
2 helpful votes,4 contributions,5.0 of 5 bubbles,Hotel stay,"The staff were very friendly and professional. The Internet was great. Our breakfast was hot and tasty. The work out room was good.  The room was clean, bed was very comfortable. We will stay here again. The decor of the room was pretty.",May 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine.",none,none,none,none,none,none,393,300
1 helpful vote,3 contributions,5.0 of 5 bubbles,Best Hotel Breakfast,"We got an upgrade so our room was very nice.   The only complaint I had was that the room had a loft, but there was no bathroom or sink upstairs which I think would have been better.  However the suite was spacious and comfortable, and the jaccuzzi tub was wonderful.    The breakfast was freshly cooked so it was much better than ordinary hotel breakfasts.  The staff was extremely nice to us.",May 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine.",none,none,none,none,none,none,394,300
1 helpful vote,2 contributions,5.0 of 5 bubbles,Good Location and Amenities for the Price,I was just in the area for a couple of job interviews and only stayed one night.  The room was overall clean but just a few details that needed to be worked on.  Staff was friendly and wished me luck so I very much appreciated that.  The hot breakfast was better than I expected albeit the choices were limited but what was cooked was done freshly.  Not just reheated/microwaved stuff.  Loved having the whirlpool suite to relax in.  Will be back if I return to the area.,May 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us since it lets us know where we are doing well and where we need to improve.",none,none,none,none,none,none,395,300
15 helpful votes,7 contributions,5.0 of 5 bubbles,Everything You Need,"We were pleasantly surprised to find a large, beautiful and clean room with everything we needed: refrigerator, microwave, blow dryer, iron, coffee maker, 2 tvs. We were on business and working very hard. It was nice to come ""home"" to a clean, comfortable, quiet and spacious room!",May 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us.",none,none,none,none,none,none,396,300
17 helpful votes,36 contributions,4.0 of 5 bubbles,Great Option,"While being in Orange County for a doc visit i usually stay @ BW San Clemente or San Juan Capistrano. However this time they have increased there rates & points values so high while not doing anything to improve the rooms in years. So i tried the BW Irvine Sprectrum. It was with a couple minor items very nice, this is a full suite hotel with a wonderful lobby with great breakfast made to order, pool/spa, fitness room etc. Next time down in south Orage County near Lake Forest consider tryi g this BW instead of San Clemente or San Juan which for my money & points have priced themselves out of the area market.",May 2015,none,none,"I would like to say thank you for visiting our property for the first time and we would love to have you back for any future stays in the area. We take pride in providing each of our guests with a comfortable stay at a valuable rate.  Feedback such as yours lets us know where we are exceeding in guest expectations and even possible areas to focus on.  Again, On behalf of myself and the staff, thank you very much for your stay and the time taken to complete this review.",none,none,none,none,none,none,397,300
none,1 contribution,5.0 of 5 bubbles,happy,"this  room was very comfortable and affordable. It was a nice quiet room and I loved the lay out of the room with a little ""living room. I am assuming the couch also made out to a bed. The price for all this was really great.",May 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay.  Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine.",none,none,none,none,none,none,398,300
none,1 contribution,5.0 of 5 bubbles,Best Western Plus Irvine Spectrum - Excellent Staff,"We stayed at the Best Western Plus Irvine Spectrum, in early April.  The night prior to our check-in we had a terrible experience at the Travelodge LAX, so were leery as to how our stay would be at the Best Western.  Gabriella was the awesome Guest Services lady we met at the front desk.  We arrived earlier than the check-in time, and she took our number to notify us once our room was ready.  She called as promised and was very friendly through our check-in process.  The room we were in originally was very clean and spacious, however, as we were traveling from Canada (where winter was still upon us), we asked if we could possibly get a room with a bit of a view.  Gabriella more than accommodated our request.  She was so very friendly, helpful and went above and beyond our",April 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us.",none,none,none,none,none,none,399,300
45 helpful votes,138 contributions,3.0 of 5 bubbles,sofa beds need new mattresses,"The hotel is nicely located off the highway and central to other areas.  It has an elevator,  small balcony and smoking rooms.  The downside was the mattress on the sofabed which was horrible and just to sleep on it we had to put pillows down and sleep on those.  the other issue was unevenness of the floor sections sunk.",April 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us. We are currently in the process of replacing all of our sofas in the guest rooms. Hopefully you will return and give us another chance to meet your expectations.",none,none,none,none,none,none,400,300
1 helpful vote,1 contribution,4.0 of 5 bubbles,Best Western Plus,"Great hotel overall. It was a little hard to find, since it's hidden behind another hotel. The staff is friendly, the room was spacious, and clean. They had a restaurant quality breakfast in the morning.",April 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us since it lets us know where we are doing well and where we need to improve.",none,none,none,none,none,none,401,300
1 helpful vote,1 contribution,2.0 of 5 bubbles,Unpleasant,As of right now I would not recommend this hotel. I would have to see a drastic change but the only way to see that would be to stay and there's no way i'm going to pay to stay here until it's shown to me.,April 2015,none,none,"Thank you for taking the time to answer our survey and giving us your opinion about the quality of your recent stay at Best Western Plus Irvine Spectrum Hotel. Thank you as well for expressing your dissatisfaction with your experienced during your stay.  On behalf of our team, We apologize for the issues that arose with your stay  and assure you that as a guest you are very important to us and appreciate your feedback.",none,none,none,none,none,none,402,300
1 helpful vote,1 contribution,4.0 of 5 bubbles,Good Quality at a reasonable price,"Spacious suites with refrigerator and microwave. Very clean and good amenities.  Breakfast very good according to my family.  Coffee in the room a must. Iron worked well also.  Very good value. Only one desk agent was unfriendly, everyone else was very nice and on our previous stay, everyone was nice.  We would stay again.",April 2015,none,none,"Thank you very much for taking the time to give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us since it lets us know where we are doing well and where we need to improve. As the General Manager I will personally look into the front desk agent that you experienced during your stay.",none,none,none,none,none,none,403,300
1 helpful vote,1 contribution,5.0 of 5 bubbles,Great!,"Great service, building, room, and staff! I loved the way the managment dealt with issues. I liked cash, and cash deposit, Parking was easy and convienient. Loved free wifi. I wish i made it down for breakfast!",April 2015,none,none,"Thank you very much for taking the time to give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us since it lets us know where we are doing well and where we need to improve. It will be our pleasure to welcome you once again during your next trip to Orange County.",none,none,none,none,none,none,404,300
53 helpful votes,85 contributions,4.0 of 5 bubbles,Surprisingly pleasant and good value!,"Stayed here over Easter weekend, tucked away from traffic but close to all area freeways and several restaurants within walking distance, Thai, Italian, Chinese, American Steakhouse to name a few.  Hotel itself is very clean, family friendly and good value.  Pool with Jacuzzi, fitness center and small internet business center.  Free WiFi with good signal.  Breakfast was made to order eggs, hash browns with sausage or bacon, blueberry waffles, pastries, bagels, cereals, fresh fruit, yogurt and strong coffee!  Plenty to eat, just can't take it out of area.  Rooms were clean, spacious, flat TV's comfortable bed and good spray in shower and it heated it right away.  Microwave and mini-frig with small coffeemaker in room.  Would definitely stay here again and highly recommend it.",April 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine.  It would be our pleasure to welcome you once again during your next trip to Orange County. The entire Best Western Plus Irvine Spectrum Hotel team is ready to be your warm, welcoming hosts during your time away from home.",none,none,none,none,none,none,405,300
none,1 contribution,4.0 of 5 bubbles,Best Western Plus,"This hotel provides good value, is clean and comfortable. The only minus is that the wash basin is located in the bedroom rather in the bath area or next to it. I was unable to close a window that was open in the bathroom, which let in a considerable amount of noise.",April 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us since it lets us know where we are doing well and where we need to improve.",none,none,none,none,none,none,406,300
19 helpful votes,19 contributions,4.0 of 5 bubbles,"Affordable, Family Friendly, and Pleasant","I stayed at  Best Western Plus Irvine Spectrum for a family trip out to Orange County. We were looking for an affordable hotel that was clean and was a nice place to rest our heads after adventuring all day - this hotel provided us with everything we needed and more.  Each room is separated into two parts - the main sleeping area with queen/king beds, a bathroom, closet, and TV, along with a separate sleeping area with a sleeper sofa, microwave, desk, fridge, and another TV. This setup is perfect for families who need a bit of separation in sleeping arrangements. The rooms themselves are very clean, spacious, and recently updated. Beds and pillows are comfy, shower pressure was great, all electronics worked fine, and there was no noise from surrounding rooms. My only complaint",March 2015,none,none,"Thank you very much for taking the time to complete the survey and give us your opinion about your recent stay at Best Western Plus Irvine Spectrum Hotel. It's a pleasure to see that we were able to meet your expectations during your stay. Our staff works hard every day to ensure that our guests are always welcomed with warmth and our rooms are always clean, comfortable and pristine. Therefore, your feedback is valuable to us since it lets us know where we are doing well and where we need to improve.  Again, we appreciate the time you took to give us your feedback. We hope that you will consider staying with us again so that we can have another chance to provide you with a superior experience. The entire Best Western Plus Irvine Spectrum Hotel team is ready to be your warm, welcoming hosts during your time away from home.",none,none,none,none,none,none,407,300
